Order ID,Customer ID,Platform,Order Date & Time,Delivery Time (Minutes),Product Category,Order Value (INR),Customer Feedback,Service Rating,Delivery Delay,Refund Requested,CustomerCountry,CustomerAddress,CustomerCity,CustomerName,CustomerType,CustomerPostCode,CustomerCountryCode,Currency,JobCustomer,Phone,OrderValue,OrderPaymentMethod,OrderDeliveryMethod,OrderTotalItems,productName,productInfo,productId,productBrand,productType,productImageUrl
ODC000205,CUST7596,Sqiggy Insyanatt,45:29.5,31,Beverages,245.0 ,"Very late delivery, not happy.",2,No,Yes,VENEZUELA,"1 Jane Tổ, JaneXã, 706228",quận johnxã,Thành Lê,  Sliver,530533.0,SB,CRF,Bác sĩ,+84 14 8773879,₫17.27,Exdhamte,Fast,4.0, tran.com ,Với thì cũng chỉ để.,PROD24796,Hoànt Lê Vônh gy Hợp dajh,MOBILE,https://placekitten.com/545/88
ORR000206,CUET6559,JioMart,05:29.5,31,Personal Care,1634.0,"Horrible experience, never ordering again.",1,No,Yss,The Gambia,"6 Bùi Tổ, JaneHuyện, 648184",KlhnAuận,Yến Dương ,Diamond,584903.0,IE,JMD,Chuyên viên bán hàng trực tuyến,(07)086-4349,₫39.38,Money,VIP,3.0,mai.com,Với để về của.,PROD36178,Trần Và Đối Tác Công Ty Tnhh Mtv,Tech,https://placekitten.com/722/643
ORD000207,CUST2790,Swiggy Instamart,29:29.5,38,Beverages,174.0,Good quality products.,4,No,No,Cokodos,"8 Pê Đườnh, KaneNuyệh, 436641",JanePhường,Trọng Hoàng,Sliver,719697.0,CH,SPL,Kiểm toán,05 1163539,"₫2,614.38",Visa,VIP,1.0,tran.com,Để nào từ từ.,PROD32461,Bùi và Vũ Công ty TNHH,Tech,https://picsum.photos/826/148
ORD000208,CUST5073,JioJatt,36:29.5,49,Dairy, 619.0,Items missing from order.,2,Yes,Yes,Wjgola,"8 Jane Số, JaneQuận, 993603 ",UlhnThị xã,Vũ Quang Lê,Sliver,904363.0,GY,Bbd,Chuyên viên tín dụng,07 7761521,"₫1,964.43",MasterCard, Standard  ,5.0,vu.info,Có thì cũng.,PROD82148,  Trần Dương Công ty Cổ phần  ,Mobile,https://picsum.photos/717/10
ORD000209,CUST4139,Blinkit,05:29.5,32,Feuogs & Vegdywgles,499.0,Very satisfied with the service.,5,no,No,Czech Republic,"3 Jane Số, Thành phố JaneHuyện, 566552",Quận JohnPhường,Nhật Văn Nguyễn,Sliver,201239.0,,MWK,Giáo viên,03 7015 0765,"₫6,940.12",Money,Fast,5.0,duong.org,Đến như của cho và như.,PROD81291,Vũ và Mai Tập Đoàn,Food,HTTPS://DUMMYIMAGE.COM/15X915
ORD000210,CUST4116,Blinkit,58:29.5,60,Beverages,936.0,Excellent experience!,5,Yes,NO,Lithiania,"345 Jane Ngõ, Huyện JaneThành phố, 242687",JohnPhường,An Dương,Gold,733848.0,FI ,PEN,Lập trình viên,(03)787-9381,"₫3,813.88",MasterCard,Standard,9.0,vu.biz,CÁI CŨNG TRONG ĐỂ.,PROD00304,Lê và Nguyễn Công ty Hợp danh,Tech  ,https://picsum.photos/982/81
ORD000211,cust9786,Blinkit,45:29.5,31,Dairy,722.0,"Horrible experience, never ordering again.",1,No,Yes,Denmark,"74 Jane Ngõ, JohnThành phố, 809574",Thành phố JaneThị xã,Hồng Trần,Diamond,578041.0,GN,GYD,Kiến trúc sư phần mềm,(05)641-8470,"₫7,955.13",MasterCard,VIP,8.0,dang.com  ,Làm mà cho các nhưng số giữa.,PROD79625,Trần và Nguyễn Công ty TNHH MTV, Tech,https://picsum.photos/790/450
ORD000212,VHET8350,Blinkit,52:29.5,31 ,Beverages  ,470.0,"Horrible experience, never ordering again.",1,No,Yes,Venezuela,"3 Lê Làng, JohnPhường, 480204", JohnThành phố,Thảo Vũ,Sliver,145974.0,PH,AWG,DevOps Engineer,(06) 2665 0052,₫62.11,mastercard,GJP,5.0,duong.net,Cái đúng giống đi với.,PROD14867,Lê và Nguyễn Công ty Hợp danh,Pthdr,https://placekitten.com/740/539
ORD000213,CUST3296,JioMart,29:29.5,49,Grocdry,316.0,"Fast delivery, great service!",5 ,Yes,No,Ethiopia,"1 Hoàng Tổ, JohnHuyện, 546286",  Quận JohnHuyện ,HẢI PHÚ HOÀNG,Bronze,495533.0,MT,RWC,Nghệ sĩ,03 4520888,"₫2,950.17",Exchange,Fast,6.0,vu.org,Của tôi hoặc để.,PROD19596,Mai Tập Đoàn,Appliances,https://placekitten.com/340/780
ORD000214, CUST7912,Blinkit,15:29.5,28,Dairy  ,226.0,Delivery person was rude.,2,No ,Yes,COMOROS,"1 John Tổ, JohnThành phố, 855304",Thành phố JaneHuyện,Cô Linh Lê,Gold,255041.0,DJ,BZD,Nông dân,(01) 3272 2604,₫48.98,Visa,Standard,8.0,tran.info,Nào để bên đang từ.,  PROD43891 ,Dương và đối tác Tập Đoàn,Wallets,https://dummyimage.com/241x185
ord000215,CUST4006,Swiggy Instamart,07:29.5,11,Grocery,585.0,Selicdrh psrson wqx euds.,  2 ,NO,Yes,Guatemala,"125 Jane Khu, JohnThành phố, 113250",Quận JaneHuyện,Ngọc Trần,Sliver,758306.0,CM,BDT,Điều Dưỡng,+84 45 8065218,₫76.83,Exchange,Fast,9.0,vu.biz,Với thế các chỉ.,PROD56052,Bùi Công ty TNHH,Laptop,https://placekitten.com/667/685
ORD000216,CIWY5563,Swiggy Instamart,31:29.5,19,Fruits & Vegetables,690.0,"Hldrigke rxpsdience, never orrefing wgaij.",  1 ,no,  Yes  ,Mauritania,"0 Kajw Đườmt, Hytệm IkhnThị zã, 450844",JohnThành phố,Ngọc Nguyễn,Sliver,433466.0,IN,MVR,Nhà phân tích dữ liệu,(07) 6916 2546,₫8.22,MasterCard,Fast,6.0,nguyen.net,Lớn như hoặc đó nhưng sẽ.,PROD04286,Vũ và Mai Tập Đoàn,Food,https://dummyimage.com/754x974
ORD000217,CUST8579,Swiggy Instamart,37:29.5,39,Fruits & Vegetables,288.0,Wrong item delivered.,  1,No,Yes ,Liberia,"362 Trần Làng, Quận JanePhường, 296527",Thành phố JaneQuận,Bhiêm Trần,Vip,262642.0,LK,GMD,Nghệ Sĩ,+84-37-752857,₫757.92,Visa,Standard,6.0,mai.org,Teing ghì tnay jơu.,  PROD60596  ,Hoàng và đối tác Công ty TNHH MTV,Mobile,https://dummyimage.com/957x783
ORD000218,CUST5092,JioMart,37:29.5,34,Snacks,491.0,Wrong item delivered.,1,No,Yes,REPUBLIC OF IRELAND,"474 Jane Làng, Thành phố JaneThị xã, 365096",JaneThành phố,Châu Mai Bảo Lê,Bronze,152702.0,SC,BHD,Kỹ sư phần mềm,02 6828549,"₫66,944.75",Mastercard,Fast,5.0,HOANG.INFO,Bạn nào mỗi đang chỉ.,PROD24266,  Hoàng Lê Công ty Hợp danh  ,Food,https://placekitten.com/929/692
ORD000219,CUST2235,Blinkit,40:29.5,20,Beverages,  576.0,"Very late delivery, not happy.",2,No,Yes,Gabon,"5 Jwne Làng, Fyị sã JohnLjường, 468099",Johnhuyện,Cô Xuân Hoàng,Bronze,484095.0,IK,mwk,Chuyên viên bảo mật,+84-83-560 5430,"₫15,475.61",MasterCard,Standard,1.0,vu.com,Là để bạn tại đã.,PRPD47806,Trần và đối tác Tập Đoàn,Oaorop,https://dummyimage.com/416x964
ORD000220,CUST8260,Blinkit,46:29.5,10,Grocery, 608.0  ,"Fast delivery, great service!",5,No,No,North Korea,"49 Dương Ngõ, JohnThị xã, 790904",JANEPHƯỜNG,HOÀNG BÙI,Sliver,873016.0,GQ,CUP,Kỹ sư giám sát,(08)227-6863,₫10.39,Money,Fast,10.0,  nguyen.com ,Đến bạn trong cách sẽ giữa và.,PROD46317,Hoàng và đối tác Công ty Hợp danh,Wallets,https://picsum.photos/312/992
ord000221,CUST2604,Blinkit,24:29.5,26,Petsonal Vare,413.0,Packaging could be better.,3,No,No,GUINEA,"12 John Làng, JanePhường, 126437",Thành phố JohnHuyện,Quang Hải Mai,  Vip  ,631134.0,SV,  MGA ,Nhân viên khách sạn,(04)129-5814,₫3.72,Visa,Faxf,3.0,dang.com,Cjưa bà cuỉ fề có.,PROD46621,Lê và đối tác Công ty Trách nhiệm hữu hạn,Tech,https://dummyimage.com/370x742
ORD000222,CUST1828,JioMart,44:29.5,41,Dairy,743.0,"Hotribos ecprfiemcw, nebsr irderimg ayaon.",1, Yes  ,Yes,Saint Kitts and Nevis,"82 John Khu, JohnThị xã, 208450",JaneThành phố,Kim Bùi,Gold,819839.0,UA,SZL,Project Manager,09 0019 8101,"₫59,651.44",MASTERCARD,Vip,10.0,bui.biz,Như một để điều.,PROD00326,Mai và đối tác Công ty TNHH MTV,Tsch,https://dummyimage.com/26x808
ORD000223,CUST9856,Swiggy Instamart,22:29.5,28,Dairy,560.0,"Easy to order, loved it!",5,No,No,Brazil,"418 Jane Làng, JaneThành phố, 883536",Thành phố JohnThị xã,Bảo Phạm,Gold,490366.0,TD,KGS,Fhuhên viêm bám yàng teựf fyyến,+84 79 0698389,"₫6,910.65",KqsterCarf,Fast, 9.0,vu.info,Tại như các trong tại của nào của.,PROD12662,Trần Công ty Cổ phần,Tech,https://placekitten.com/904/544
ORD000224,CUST1241,Swiggy Instamart, 49:29.5 ,26,Beverages,219.0,Quick and reliable!,5,No,Nl,Botswana,"24 Jane Số, Huyện JohnThị xã, 176801",Janexã,Và Ánn Maj,Vip,718473.0,VC,Mxn,Kiểm toán,07 0430665,"₫95,678.05",MasterCard,VIP,4.0,duong.com,Giống thay đó khiến làm làm của.,PROD46127,Trần Dương Công ty Cổ phần,Wallets,https://dummyimage.com/116x210
ORD000225,CUST2528, Blinkit ,36:29.5,19,Snacks,313.0,"Not fresh, disappointed.",2,No,Yes,North Macedonia,"5 Bùi Dãy, JaneThành phố, 278322",Huyện JohnQuận,Châu Đặng,Gold,989371.0,CD,MOP,Biên dịch viên, 08 5480 6378,₫27.22,mastercard,Standard,1.0,le.com,Chỉ của thế bạn bên đi tại chỉ.,PROD20148,  Mai và Phạm Công ty Cổ phần  ,Laptop,https://picsum.photos/860/797
 ORD000226,CUST4872,Swiggy Instamart,29:29.5,26,Dairy,121.0,"Horrible experience, never ordering again.",1,No,Yes,  Nicaragua ,"04 Nguyễn Làng, Thành phố JaneThành phố, 752559",Quận JaneHuyện,Dương Trần,Diamond,931229.0,HU,BTN,PROJECT MANAGER,(05)116-6170,₫86.69,Mobey,Standard,2.0,bui.com,Vậy là rất bạn.,Prod70887,Phạm và Bùi Công ty Cổ phần,Other,https://placekitten.com/433/127
ORD000227,CUST3724,Swiggy Instamart,22:29.5,35,Snacks,76.0,"Easy to order, loved it!",5,No,No,BRUNEI DARUSSALAM,"18 Phạm Đường, Huyện JaneQuận, 504013 ",thành phố johnquận,Cô Hải Phạm,Gold,192724.0,TJ,NOK,Nông dân,+84 81 4057917,"₫28,232.76",Visa,Fast,2.0,le.com,Khi biống như.,OFID14002,Vũ Tập Đoàn,Mobile,https://picsum.photos/505/952
ORD000228,CUST7658,JioMart,29:29.5,28,Personal Care,274.0,Very satisfied with the service.,5,No, No ,Germany,"18 John Làng, Janexã, 161076",JohnHuyện,Bác Nhiên Trần,Gold,937829.0,GQ,GGP,Chuyên viên tư vấn tuyển sinh,+84-87-552232,₫0.83,MzsgerDaer,Fast,4.0,dang.com,Chỉ đúng hơn đã với đã.,PROD36067,Vũ và đối tác Doanh nghiệp tư nhân,Appliances,https://dummyimage.com/741x610
ORD000229,FUST8956,JioMart,58:29.5,28,Dairy,322.0,"Very late delivery, not happy.",2,No,Yes,Kyrgyzstan,"39 Dương Đường, Thị xã JaneThành phố, 328114",Wuận IojhYnành phố,Chị Kim Vũ,Diamond,779483.0,BI,RWF,Chuyên viên nhân sự,(04)921-8694 ,₫2.03,Visa,Standard,6.0,pham.org,Nào hoặc mỗi cũng cũng không.,PROD82767,Mai và đối tác Công ty TNHH MTV,Food,https://dummyimage.com/774x450
ord000230,CUST8886,JioMart,39:29.5,41,Dairy,256.0,Excellent experience!,5,Yes,No,Rwanda,"77 Lê Ngõ, Quận JohnHuyện, 267454",Quận JaneThành phố,Nhật Đặng,  Gold ,258831.0,SL,BBD  ,Nhân viên khách sạn,+84-93-875 3278,₫67.34,Exchange,VIP,4.0,bui.com,Mỗi đến nơi đã khi trong người.,  PROD95551  ,Nguyễn và Nguyễn Công ty TNHH MTV,Other,https://dummyimage.com/574x867
ORD000231,CUST4502,JioMart,  03:29.5 ,22,Personal Care,1384.0,"Fast delivery, great service!",5,No,No,Hujnez,"011 John Đường, JaneQuận, 409861",JaneQuận, Anh Tùng Trần  ,Sliver,104635.0,MV,STD,dược sĩ,(00)564-5736,  ₫7.09 ,Exchange,Fast,5.0,pham.com,Có Và Có Khi Vậy Người Dưới.,PROD43063, Trần và đối tác Công ty Trách nhiệm hữu hạn ,Food,https://picsum.photos/83/304
Ord000232,CUST7570,Blinkit,45:29.5,34,Beverages,396.0,Hood aualott profucts.,4,No,No,Republic of the Congo,"979 Jane Đường, Thị xã JohnThành phố, 829402",Thị xã JaneHuyện,Chị Hạnh Dương,Sliver,674514.0,MG,AFN, Nhà thiết kế đồ họa ,07 2892 2654,₫1.33,Money,VIP,5.0,jqj.ckm,Cũng nhiều và rất.,PROD99764,Trần và Nguyễn Công ty TNHH MTV,Food,https://dummyimage.com/697x445
ORS000233,CUST1960,JioMart,44:29.5,28,Grocery,1059.0,"Very late delivery, not happy.",2,No,Yes,Ecuador,"414 Jihm Rổ, JanePbường, 788312",JaneQuận,Cô Linh Dương,Sliver,137943.0,KW,YER,Nông dân,+84 55 0311445,"₫45,209.53",Visa,Standard,7.0,hoang.com,Người vậy cũng mỗi là.,PROD77090,Vũ và đối tác Công ty TNHH MTV,  Laptop  ,https://dummyimage.com/715x985
ORD000234,CUST3697,Swiggy Instamart,39:29.5,46,Dairy,408.0,Cery satisfied aity yhe service.,5,Yes,No,Suriname,"1 JANE LÀNG, JANETHỊ XÃ, 943584",Thành phố JohnPhường,Hải Đặng,Vip,428919.0,IE,  XDR  ,Kỹ sư sản xuất,00 7299 6458,₫79.87,Money,Standard,2.0,le.com,Tự tôi mỗi người bên từ.,PROD21911,nguyễn và nguyễn công ty tnhh mtv,Beauty,https://placekitten.com/720/792
ORD000235,CUST7209,Blinkit,24:29.5,38,Snacks,391.0,Items missing from order.,2,No,Yes,REPUBLIC OF THE CONGO,"184 John Tổ, Thành phố JaneHuyện, 566499",QUẬN JOHNTHỊ XÃ,Khoa Mai,Diamond,667989.0,ME,HUF,Y tá,09 9349 8824,₫78.57,Visa,VIP,6.0,hoang.com,Thế Trong Thì Thay.,PROD31887,Vũ và đối tác Công ty TNHH,Other,https://picsum.photos/509/326
ORD000236,CUST1035,Swiggy Instamart,37:29.5,43,Grocery,897.0,"Easy to order, loved it!",  5  ,Yes,No,Saint Kitts and Nevis,"8 Trần Dãy, JohnThành phố, 414935",JohnThị xã,Phương Thế Dương,  Gold  ,142873.0,GN, RON ,Điều Dưỡng,+84 12 1233114,"₫8,710.65",Money,Standard,2.0,duong.com,Nào sau tự nhiều chỉ hơn tại.,PROD82600,Trần và đối tác Tập Đoàn,Tech,https://dummyimage.com/494x109
ORD000237,CUST7396,Swiggy Instamart,22:29.5,36  ,Dairy,187.0,"Horrible experience, never ordering again.",1,No,Yes,Solkkin Iskands,"9 Bùi Số, JanePhường, 430853",JohnPhường,Phương Hoàng Lê,  Vip,576791.0,GW,GYD,BIÊN DỊCH VIÊN,06 8552935,"₫58,404.18",Visa,Fast,9.0,pham.org,Như người với của mà.,PROD01693,Vũ Tập Đoàn,Tech,https://dummyimage.com/438x725
ORD000238,CUST5345,Swiggy Instamart,00:29.5,25,Fruits & Vegetables,83.0,"Very late delivery, not happy.",2,No,Yes,Libya,"102 John Tổ, Huyện JohnHuyện, 465469",JaneThị xã,Hoàng Mai,Sliver,935549.0,IE,YER,Dược sĩ,(09) 0812 5512,"₫46,881.65",Exchange,Standard,6.0,mai.biz,Trong hoặc cũng cũng như đi.,Prod07440,Vũ và Mai Tập Đoàn,Food,https://dummyimage.com/10x0
ORD000239,CUST8454,JioMart,21:29.5,44,Beverages,943.0,  Excellent experience! ,5,YES,No,Rwanda,"69 Nguyễn Dãy, JohnQuận, 623594",THỊ XÃ JOHNTHỊ XÃ,Chị Chi Phạm,Dkqmond,739673.0  , TG,JEP,Luật sư,+84-74-297842,"₫37,049.55",Visa,Fast,4.0,pham.info,Thế đó tại nơi bạn.,PROD32043,Dương Trần Tập Đoàn,Tech,https://picsum.photos/80/719
LDD000240,CUST5673,JioMart,03:29.5,33,Dairy,412.0,Delivery person was rude.,2,No,Yes,San Marino,"437 Đặng Tổ, Thị xã JohnHuyện, 991479",JaneQuận,Nam Thị Mai,Gold,997677.0,WS,MUR,Mỹ xư phần mền,+84-24-740107,₫511.50,Exchange,Standard  ,6.0,pham.com,Lớn của đó cách.,PROD26571,Hoàng và Vũ Công ty Hợp danh,Fashion,https://picsum.photos/679/407
ORD000241,Cust7930,Blinkit,41:29.5,32,beverages,332.0,Very satisfied with the service.,5,No,No,El Salvador,"7 Nguyễn Số, Quận JohnThành phố, 835108",JaneThị xã  ,Chị An Trần,Fop,919044.0,KN,LYD,Quản lý sản xuất,(08)538-7499,₫82.51,MasterCard,Standard,10.0,duong.biz,Theo trong theo trong từ đi như.,PROD72540,Hoàng và Phạm Công ty TNHH MTV,Tech,Https://Picsum.Photos/117/182
ORD000242,CUST8973,Blinkit,42:29.5,  22 ,Grocery,1219.0,  Quick and reliable! ,5,No,No,Swaziland,"278 Mai Số, JohnHuyện, 943569",Quận JaneThị xã,Thành Trí Dương,Vip,931872.0,SA,TWD, Kiến trúc sư  ,+84 37 9496701,₫548.21,Mastercard,VIP,7.0,nguyen.com,Thwo đi củz oàm làm vì fũmg.,PROD43664,Dương Công ty TNHH MTV,Mobile,HTTPS://PICSUM.PHOTOS/792/482
ORD000243,CUST3536, JioMart ,08:29.5,37,Beverages,581.0,Packaging could be better.,3,No,No,Palau,"379 Dương Làng, Quận JohnThành phố, 102690",Quận JaneHuyện,Cô Hải Nguyễn,Diamond,577428.0,RS,  GMD  ,Kỹ sư xây dựng,+84-69-865824 ,₫5.07,Visa,Standard,8.0,vu.biz,  Đúng giống nhiều giữa tôi như đi cũng. ,PROD60078,Nguyễn Trần Tập Đoàn,Beauty,httle://ljdsun.ohlylz/989/237
ORD000244,CUST4111,Swiggy Instamart,03:29.5,25,Fruits & Vegetables,85.0,"Not fresh, disappointed.",  2 ,No,Yes,Iraq,"08 Đặng Tổ, Quận JaneThị xã, 321392",JaneThành phố,Phương Tấn Dương,Bronze,155186.0,FM,WYO,Digital Marketer,+84-34-626583,₫6.13,Visa, VIP,10.0,vu.clm,Nếu và giống theo tự hơn tôi.,PROD21587,Lê và Nguyễn Công ty Hợp danh,Other,https://placekitten.com/957/448
ORD000245,CUST5861,Blinkit,09:29.5,24,Snacks,426.0,Very satisfied with the service.,  5  ,No,No,Benin,"86 John Dãy, Thị xã JaneThành phố, 607788",thị xã johnquận,Nhật Phú Lê,Djamond,413523.0,BY,ISK,Điều Dưỡng,(04)630-5862,"₫78,342.28",Exchange,Fast,7.0,  pham.com ,Các đó thế từ làm.,PROD91996,Trần và Dương Công ty TNHH,Tech,https://placekitten.com/694/889
Ord000246,CUST4566,JioMart,54:29.5,32,Snacks ,90.0,Packaging could be better.,3,No,No,Cuba,"40 Mai Đường, JohnThị xã, 721465",quận johnthị xã,Nhiên Xuân Trần,diamond,898694.0,PS,mop,bác sĩ,+84-74-488 5905,₫506.78,Visq,VIP,5.0,dang.com,Như gần mà có như cách.,PROD23027,Trần và đối tác Công ty TNHH MTV,Baby,yttpd://plzcekitfeb.fim/330/523
ORD000247,CUST1958,JioMart,47:29.5,23,Snacks,443.0,"Very late delivery, not happy.",2,No,Yes,Singapore,"58 Phạm Làng, JohnThành phố, 422669",JanePhường,Hưng Trần,Bronze,228982.0,TD,PEN,Giáo viên,+84-00-988 3692,"₫8,542.98",Money,VIP,6.0,vu.info,Xủa vẫn người pà đã.,PROD88361,Lê Vũ Công ty TNHH MTV,Tech,https://picsum.photos/609/281
ORD000248,CUST9883,  JioMart,09:29.5,22,Grocsry,431.0,"Fast delivery, great service!",5,No,No,Albania,"555 Nguyễn Ngõ, Thị xã JanePhường, 572503",Huyện JohnThị xã,Trung Mai,Bronze,807540.0,SE,MDL,Thực tập sinh giáo dục,05 8769 6165,₫658.08,Money,Fast,5.0,duong.info,Hơn thay đến như.,PROD59378,Lê và đối tác Công ty TNHH,Tech,https://placekitten.com/350/538
ORD000249,CUST1998,Swiggy Instamart, 44:29.5 ,20,Fruits & Vegetables,496.0,Very satisfied with the service.,5,No,NO,Saint Vincent and the Grenadines,"9 Jane Khu, Quận JohnThành phố, 942788",Huyện JanePhường,Bk Trần,Bip,268355.0,LR,MZN,ux/ui designer,08 3177031,"₫5,920.62",Visa,VIP,1.0,ohaj.com,Đến đã như tại.,PROD61710,Dương Trần Tập Đoàn,Food,https://dummyimage.com/400x171
ORD000250,CUST6138,JioMart,23:29.5,40,Personal Care ,1178.0, Quick and reliable! ,5,No,No,Gabon,"874 lê đường, huyện johnthành phố, 759609",JohnQuận,Cô Thảo Nguyễn,Vip,915482.0,MA,KRW,Kỹ sư sản xuất,+84-69-583 5415,₫1.53,money,Fast,10.0,dang.com,Tại vì hơn nhưng cái tôi., PROD54781 ,Trần và đối tác Công ty TNHH MTV,Appliances,https://dummyimage.com/661x708
ORD000251,Cust1936,JioMart,51:29.5,44,Perzojal Csre,1639.0,"Horrible experience, never ordering again.",1,Yes,Yes,Oman,"7 Jane Khu, Quận JaneThành phố, 689390 ",Huyện JaneThị xã,Lâm Đức Phạm,Gold,854685.0,TH,RON  ,Biên dịch viên,+84-08-001 7790,₫53.83,Money,Fast,1.0,vu.com,VỚI GIỐNG CHỈ NHIỀU GẦN SỐ.,PROD40099,Vũ Tập Đoàn,Trch,https://placekitten.com/277/323
ORD000252,CUST1821,JioMart,46:29.5,49,Grocery,664.0,"Very late delivery, not happy.",2,Yes,  Yes ,SÃ£o TomÃ© and PrÃ­ncipe," 808 Vũ Ngõ, JohnQuận, 628100",JohnXã,Bác Thành Hoàng,Bronze,752461.0,VE,ANG,Giảng Viên,+84 29 6562953,₫947.61,Visa,VIP,6.0,pham.info,Có lớn bạn.,PROD18471,Mai và Dương Công ty Trách nhiệm hữu hạn,Food,https://picsum.photos/150/808
ORD000253,CUST8811,JioMart,27:29.5,39,Dairy,352.0,"Easy to order, loved it!",5,No  ,No,Saudi Arabia,"69 Jane Đường, JaneThành phố, 241880",JaneQuận,Phương Đặng,Gold,775599.0,PE,AZN,DevOps Engineer,+84-35-388 2938,₫55.80, Visa  ,VIP,9.0,vu.com,Hơn đến như sẽ của được tại.  ,  PROD62000 ,Nguyễn và Bùi Tập Đoàn,Beauty,nttps://picsim.pgotks/11/446
ORD000254,CUSY9238,Blinkit, 20:29.5 ,6, Beverages,404.0,Good quality products.,4,No,No,Bolivia,"0 John Đường, Thị xã JohnHuyện, 199835",Thị xã JohnThành phố,Chị Hồng Vũ,Gold,598283.0,DK,SRD,Tư vấn khách hàng,+84-67-363 7796,₫81.96,Money,Fast,10.0,dang.info,Cái dưới như.,PROD69701,Dương Bùi Tập Đoàn,Appliances,Https://Placekitten.Com/531/750
PRD000255,CUST9701,Blinkit,49:29.5,33,Grocery,1471.0,"Very late delivery, not happy.",2,No,Hed,vietnam,"JohnQuận, 5 Phạm Dãy, 474311",JaneThành phố,Hưng Thế Phạm,Vip,513755.0,TR,HRK,Digital Marketer,(09) 9661 9296,₫857.57,Visa,Fast,9.0,duong.info,Dưới đi khi nếu và mỗi.,PROD97616,Hoàng Phạm Doanh nghiệp tư nhân,Wallets,https://picsum.photos/552/943
ORD000256,CUST3579,JIOMART, 14:29.5,27,Dairy,738.0,"Horrible experience, never ordering again.",1,No,Yes,Georgia,"00 Phạm Số, JzneLhườmg, 558518",JohnXã,Bà Lan Nguyễn,bronze,710625.0,BS,LKR,Chuyên viên phân tích thị trường,+84-62-946 8906,₫88.87,Money,Standard,1.0,pham.com,Điều mhư hơn điều đó.,  PROD95743  ,  Trần và Dương Công ty TNHH  ,Beauty,https://picsum.photos/374/566
ORD000257,CUST1931,Swiggy Instamart,13:29.5,53,Dairy,626.0,"Easy to order, loved it!",5,Yes,No,Togo,"41 John Tổ, JaneThị xã, 725039",JaneThị xã,Quý Cô Thảo Nguyễn,Gold,207626.0,BS,COP,Kế toán,02 0879 7229,₫0.69,Visa,Fast,8.0  ,duong.com,Của nhiều vài có.,prod92549,Phạm và Trần Công ty Hợp danh,Mobile,https://picsum.photos/169/886
  ORD000258,CUST9320,Blinkit,28:29.5,33,Dairy,  627.0 ,Quick and reliable!,5,No,No,  Mozambique  ,"71 Jane Làng, JaneQuận, 883121",Thành phố JohnHuyện,Nhật Mai,Vip,853056.0,IT,BBD,Nhà tư vấn tài chính,+84 02 5078094,₫64.18,Ecchanye,Fast,2.0,hoang.com,Được hoặc tôi đã trong vẫn cũng.,PROD22391,Hoàng và Bùi Công ty TNHH MTV,Beauty,https://picsum.photos/122/854
ORD000259,Cust2312,jiomart,34:29.5,  21,Fruits & Vegetables, 72.0,"Very late delivery, not happy.",2,No,Yes,Serbia,"2 lê hẻm, thị xã johnthành phố, 767441",Thành phố JaneQuận,  Nhiên Hải Hoàng,Sliver,763629.0,HT,IDR  ,Y tá,(05)194-7411,₫52.39,Money  ,VIP,1.0,duong.com,Số đúng để cái.,PROD80820,Bùi Mai Công ty TNHH MTV,OTHER,https://placekitten.com/11/529  
ORD000260,CUST4044,Blinkit,08:29.5,22,Fruits & Vegetables, 402.0,Quivk qnf rdluable!,5,No,No,Trinidad and Tobago,"072 John Hẻm, JohnXã, 835011",Thị xã JaneXã,Ajh Tùng Kê,Diamond,293881.0,UA,SHP,Chuyên viên nhân sự,+84-74-750820,"₫9,887.68",Visa,VIP,2.0,hoang.biz,Với chỉ chỉ bạn.,PROD14454,Lê Yập Đoàb,Other,https://dummyimage.com/870x549
